03/20/21 06:59:02
Day of month, Time of data collection, Wind speed (kph), Visibility (km), Weather, Sky COnditions, Air Temp (C), Dewpoint (C), 6 Hour Max Temp, 6 Hour Min Temp, Relative Humidity (%), Wind Chill (C), Heat Index (C), Alitimeter Pressure (cm), Sea Level (mb), Precipitation 1h r (cm), Precipitation 3hr (cm), Precipitation 6h (cm)
20, 06:53, Vrbl10, 16, Fair, CLR, 14.4, -0.6, , , 36%, NA, NA, 76.48, 1019.6, , , 
---
Incident number, relative time since start, timestamp
1, 0.05274718487635255, 2021-03-20 07:00:02.522626
2, 0.2944103409536183, 2021-03-20 07:00:02.764308
3, 1.4883616720326245, 2021-03-20 07:00:03.958266
4, 1.4945134138688445, 2021-03-20 07:00:03.964427
5, 1.7372671789489686, 2021-03-20 07:00:04.207181
6, 2.371275994926691, 2021-03-20 07:00:04.841178
7, 2.4234150059055537, 2021-03-20 07:00:04.893328
8, 4.343236831948161, 2021-03-20 07:00:06.813146
9, 4.813681091880426, 2021-03-20 07:00:07.283588
10, 9.097170278895646, 2021-03-20 07:00:11.567066
11, 9.644197993911803, 2021-03-20 07:00:12.114103
12, 9.927013388834894, 2021-03-20 07:00:12.396926
13, 11.219243708997965, 2021-03-20 07:00:13.689155
14, 11.586646734038368, 2021-03-20 07:00:14.056560
15, 12.684182372875512, 2021-03-20 07:00:15.154082
16, 13.257505186833441, 2021-03-20 07:00:15.727417
17, 14.942752856994048, 2021-03-20 07:00:17.412664
18, 15.446461526909843, 2021-03-20 07:00:17.916374
19, 16.41351401503198, 2021-03-20 07:00:18.883427
20, 17.42422418203205, 2021-03-20 07:00:19.894138
21, 17.64824832882732, 2021-03-20 07:00:20.118162
22, 18.533825070830062, 2021-03-20 07:00:21.003738
23, 18.657998768845573, 2021-03-20 07:00:21.127913
24, 19.262703048996627, 2021-03-20 07:00:21.732616
25, 19.359136391896755, 2021-03-20 07:00:21.829051
26, 19.787142137996852, 2021-03-20 07:00:22.257056
27, 22.45519003085792, 2021-03-20 07:00:24.925101
28, 23.11207470204681, 2021-03-20 07:00:25.581987
29, 23.762301361886784, 2021-03-20 07:00:26.232215
30, 23.894606671994552, 2021-03-20 07:00:26.364521
31, 24.03622442483902, 2021-03-20 07:00:26.506139
32, 24.399551253998652, 2021-03-20 07:00:26.869465
33, 24.6273784218356, 2021-03-20 07:00:27.097292
34, 24.63222968694754, 2021-03-20 07:00:27.102144
35, 25.598666777834296, 2021-03-20 07:00:28.068580
36, 27.756808349862695, 2021-03-20 07:00:30.226721
37, 28.368458918994293, 2021-03-20 07:00:30.838372
38, 28.64256542082876, 2021-03-20 07:00:31.112480
39, 29.8545317389071, 2021-03-20 07:00:32.324445
40, 30.406732075847685, 2021-03-20 07:00:32.876646
41, 30.48509042803198, 2021-03-20 07:00:32.955004
42, 31.18860995187424, 2021-03-20 07:00:33.658524
43, 31.782371614826843, 2021-03-20 07:00:34.252286
44, 31.92063363082707, 2021-03-20 07:00:34.390548
45, 33.529609822900966, 2021-03-20 07:00:35.999522
46, 33.97666823095642, 2021-03-20 07:00:36.446582
47, 34.889200621983036, 2021-03-20 07:00:37.359114
48, 35.6407207029406, 2021-03-20 07:00:38.110634
49, 36.21336855390109, 2021-03-20 07:00:38.683278
50, 37.28840238903649, 2021-03-20 07:00:39.758314
51, 37.79009194090031, 2021-03-20 07:00:40.260005
52, 38.45267485687509, 2021-03-20 07:00:40.922589
53, 39.48802199284546, 2021-03-20 07:00:41.957935
54, 39.989676524885, 2021-03-20 07:00:42.459585
55, 40.1187421658542, 2021-03-20 07:00:42.588655
56, 41.41009541391395, 2021-03-20 07:00:43.879999
57, 41.54691200796515, 2021-03-20 07:00:44.016826
58, 41.618440664839, 2021-03-20 07:00:44.088355
59, 42.30766413384117, 2021-03-20 07:00:44.777577
60, 42.342958313878626, 2021-03-20 07:00:44.812872
61, 44.23250956693664, 2021-03-20 07:00:46.702413
62, 44.44659076887183, 2021-03-20 07:00:46.916499
63, 44.56188369402662, 2021-03-20 07:00:47.031797
64, 45.06031407392584, 2021-03-20 07:00:47.530222
65, 45.32975477888249, 2021-03-20 07:00:47.799668
66, 46.5242970159743, 2021-03-20 07:00:48.994203
67, 47.218366815010086, 2021-03-20 07:00:49.688279
68, 47.88661589403637, 2021-03-20 07:00:50.356525
69, 49.38295405800454, 2021-03-20 07:00:51.852863
70, 49.414128626929596, 2021-03-20 07:00:51.884042
71, 50.108158700866625, 2021-03-20 07:00:52.578072
72, 50.63109291088767, 2021-03-20 07:00:53.101006
73, 51.55902469600551, 2021-03-20 07:00:54.028937
74, 53.146824477938935, 2021-03-20 07:00:55.616737
75, 53.67788433493115, 2021-03-20 07:00:56.147797
76, 53.72580174985342, 2021-03-20 07:00:56.195716
77, 54.37202629004605, 2021-03-20 07:00:56.841940
78, 55.09902311395854, 2021-03-20 07:00:57.568937
79, 55.26709747384302, 2021-03-20 07:00:57.737011
80, 55.91557817487046, 2021-03-20 07:00:58.385492
81, 56.22393415402621, 2021-03-20 07:00:58.693848
82, 56.524513402953744, 2021-03-20 07:00:58.994428
83, 56.597537827910855, 2021-03-20 07:00:59.067452
84, 56.63395872688852, 2021-03-20 07:00:59.103873
85, 57.29689564695582, 2021-03-20 07:00:59.766810
86, 57.3632044699043, 2021-03-20 07:00:59.833119
87, 58.609348244965076, 2021-03-20 07:01:01.079243
88, 59.059404926840216, 2021-03-20 07:01:01.529301
89, 59.881004796829075, 2021-03-20 07:01:02.350905
90, 61.66877885302529, 2021-03-20 07:01:04.138689
91, 61.986586490878835, 2021-03-20 07:01:04.456500
92, 62.03455621795729, 2021-03-20 07:01:04.504470
93, 62.54299240000546, 2021-03-20 07:01:05.012901
94, 62.73495071497746, 2021-03-20 07:01:05.204863
95, 63.52926133084111, 2021-03-20 07:01:05.999173
96, 64.02722218004055, 2021-03-20 07:01:06.497135
97, 65.7949534340296, 2021-03-20 07:01:08.264862
98, 67.7008873349987, 2021-03-20 07:01:10.170800
99, 69.01681867497973, 2021-03-20 07:01:11.486731
100, 69.19186594104394, 2021-03-20 07:01:11.661780
101, 69.45912583800964, 2021-03-20 07:01:11.929040
102, 69.48066537594423, 2021-03-20 07:01:11.950580
103, 69.72700418788008, 2021-03-20 07:01:12.196918
104, 70.137155727949, 2021-03-20 07:01:12.607069
105, 70.47497616591863, 2021-03-20 07:01:12.944890
106, 70.56200207583606, 2021-03-20 07:01:13.031916
107, 71.37723820796236, 2021-03-20 07:01:13.847151
108, 72.29785126983188, 2021-03-20 07:01:14.767755
109, 72.94092365703546, 2021-03-20 07:01:15.410835
110, 73.83903882582672, 2021-03-20 07:01:16.308953
111, 73.92999953497201, 2021-03-20 07:01:16.399913
112, 76.05090788984671, 2021-03-20 07:01:18.520820
113, 76.2276062159799, 2021-03-20 07:01:18.697520
114, 76.61261496483348, 2021-03-20 07:01:19.082529
115, 77.1866065938957, 2021-03-20 07:01:19.656518
116, 78.07886752695777, 2021-03-20 07:01:20.548775
117, 78.29751685401425, 2021-03-20 07:01:20.767429
118, 78.7786775289569, 2021-03-20 07:01:21.248591
119, 79.98790763900615, 2021-03-20 07:01:22.457816
120, 81.56740633002482, 2021-03-20 07:01:24.037318
121, 83.14978251885623, 2021-03-20 07:01:25.619690
122, 83.43122433801182, 2021-03-20 07:01:25.901138
123, 83.54831025796011, 2021-03-20 07:01:26.018224
124, 83.74648961890489, 2021-03-20 07:01:26.216404
125, 84.10043097799644, 2021-03-20 07:01:26.570345
126, 84.79607726889662, 2021-03-20 07:01:27.265991
127, 86.72882262989879, 2021-03-20 07:01:29.198735
128, 86.84190639900044, 2021-03-20 07:01:29.311820
129, 89.3784732169006, 2021-03-20 07:01:31.848386
130, 90.44588371785358, 2021-03-20 07:01:32.915797
131, 90.93920166185126, 2021-03-20 07:01:33.409115
132, 91.84752691001631, 2021-03-20 07:01:34.317433
133, 92.96226979000494, 2021-03-20 07:01:35.432181
134, 93.52003393485211, 2021-03-20 07:01:35.989948
135, 94.34979152702726, 2021-03-20 07:01:36.819705
136, 94.89546711090952, 2021-03-20 07:01:37.365381
137, 95.18824077397585, 2021-03-20 07:01:37.658154
138, 95.69136246200651, 2021-03-20 07:01:38.161276
139, 96.35817720298655, 2021-03-20 07:01:38.828091
140, 96.41043690498918, 2021-03-20 07:01:38.880351
141, 96.99993191589601, 2021-03-20 07:01:39.469845
142, 97.93432677397504, 2021-03-20 07:01:40.404237
143, 98.37703536800109, 2021-03-20 07:01:40.846949
144, 99.72526235599071, 2021-03-20 07:01:42.195174
